employee_id,department,job_family,grade,gender,age_band,location,manager_id,tenure_years,base_salary,bonus_pct,performance_rating,hired_at,terminated_at,notes
E-02812,Engineering,Technical,L3,Female,35-44,Podgorica,E-01048,4.1,36500,6.5,Meets,2022-03-04,,Salary reviewed off-cycle after a competing offer.
E-02813,Data,Technical,L5,Female,45-54,Warsaw,E-01015,2.9,67300,12.1,Exceeds,2024-10-08,,Grade corrected during the 2024 levelling exercise.
E-02814,Marketing,Commercial,L2,Male,35-44,Berlin,E-01105,1.2,51700,15.2,Exceeds,2025-10-22,,Joined through the Support acquisition.
E-02815,Data,Technical,L1,Female,45-54,Berlin,E-01036,2.7,36100,13.9,Meets,2024-07-16,,
E-02816,Marketing,Commercial,L4,Male,25-34,Berlin,E-01009,1.4,77200,6.5,Exceeds,2025-09-03,,Completed the internal leadership programme.
E-02817,Marketing,Commercial,L4,Male,25-34,Berlin,E-01047,3.7,84200,12.4,Below,2023-12-02,,Transferred from Data in 2025.
E-02818,Engineering,Technical,L3,Male,45-54,Remote (EU),E-01045,0.5,52300,15.9,Meets,2026-04-11,,Transferred from Finance in 2024.
E-02819,Engineering,Technical,L4,Male,18-24,Warsaw,E-01060,2.2,61700,5,Meets,2024-03-25,,
E-02820,Sales,Commercial,L6,Male,35-44,Podgorica,E-01071,3.1,87200,10,Exceeds,2023-07-02,,
E-02821,People,Corporate,L4,Male,35-44,Lisbon,E-01105,0.7,66600,18.6,Meets,2026-08-27,,
E-02822,Finance,Corporate,L3,Male,25-34,Lisbon,E-01107,0.8,43800,17.5,Meets,2026-09-21,,Grade corrected during the 2022 levelling exercise.
E-02823,Support,Operations,L6,Female,25-34,Berlin,E-01106,2.3,123500,16.8,Exceeds,2024-06-16,,On parental leave for part of 2025.
E-02824,Finance,Corporate,L2,Male,18-24,Lisbon,E-01090,1.4,37900,8.5,Meets,2025-03-25,,
E-02825,People,Corporate,L5,Male,65+,Podgorica,E-01081,1.2,65500,13.3,Exceeds,2025-05-01,,Completed the internal leadership programme.
E-02826,Sales,Commercial,L3,Male,25-34,Warsaw,E-01050,1.5,39100,17.5,Outstanding,2025-07-20,,Relocated to Warsaw; package adjusted to local band.
E-02827,Sales,Commercial,L7,Male,35-44,Berlin,E-01029,0.6,156600,6.3,Exceeds,2026-09-13,,
E-02828,Sales,Commercial,L4,Male,35-44,Warsaw,E-01092,0.6,55700,16,Exceeds,2026-04-14,,Grade corrected during the 2023 levelling exercise.
E-02829,Engineering,Technical,L5,Female,45-54,Remote (EU),E-01075,1.1,85500,16.2,Meets,2025-11-20,,Grade corrected during the 2021 levelling exercise.
E-02830,Support,Operations,L3,Male,45-54,Remote (EU),E-01051,0.1,61600,8.9,Meets,2026-02-12,,On parental leave for part of 2019.
E-02831,Marketing,Commercial,L5,Female,35-44,Remote (EU),E-01080,2.6,84300,9.3,Meets,2024-02-16,,Transferred from Support in 2023.
E-02832,Engineering,Technical,L6,Male,45-54,Berlin,E-01095,0.1,135900,9.3,Meets,2026-09-16,,
E-02833,Engineering,Technical,L1,Female,45-54,Podgorica,E-01000,1.2,24300,3.6,Meets,2025-10-10,,Grade corrected during the 2024 levelling exercise.
E-02834,Sales,Commercial,L4,Male,25-34,Podgorica,E-01041,1.2,50000,13.2,Meets,2025-07-06,,Grade corrected during the 2025 levelling exercise.
E-02835,Support,Operations,L2,Male,45-54,Berlin,E-01083,0.4,44500,11.8,Exceeds,2026-04-25,,Joined through the Sales acquisition.
E-02836,Marketing,Commercial,L2,Female,25-34,Remote (EU),E-01044,2.3,41600,9.3,Exceeds,2024-03-21,2026-01-13,Grade corrected during the 2025 levelling exercise.
E-02837,Data,Technical,L4,Male,25-34,Lisbon,E-01099,3.1,69200,9.4,Outstanding,2023-01-16,,
E-02838,Engineering,Technical,L6,Male,45-54,Lisbon,E-01001,1.9,104100,12.4,Exceeds,2025-03-19,,
E-02839,Marketing,Commercial,L4,Male,55-64,Berlin,E-01110,4.2,89600,13.1,Meets,2022-04-15,,Joined through the People acquisition.
E-02840,Legal,Corporate,L4,Female,35-44,Berlin,E-01028,6.3,79800,6.3,Exceeds,2020-04-27,,Joined through the People acquisition.
E-02841,Sales,Commercial,L5,Male,25-34,Berlin,E-01042,5.7,107900,9.7,Meets,2021-11-20,,Completed the internal leadership programme.
E-02842,People,Corporate,L4,Male,45-54,Remote (EU),E-01043,3,72500,14,Meets,2023-09-10,,
E-02843,Sales,Commercial,L1,Female,35-44,Berlin,E-01013,0.8,39400,13,Meets,2026-11-05,,
E-02844,Engineering,Technical,L3,Male,25-34,Lisbon,E-01017,4.8,43700,14.1,Exceeds,2022-06-13,,
E-02845,Support,Operations,L6,Male,25-34,Berlin,E-01063,9.2,135300,12.2,Outstanding,2017-11-24,2025-08-10,Completed the internal leadership programme.
E-02846,Engineering,Technical,L4,Male,18-24,Remote (EU),E-01118,1.8,72100,13.1,Outstanding,2025-04-25,,Grade corrected during the 2025 levelling exercise.
E-02847,Sales,Commercial,L2,Female,25-34,Remote (EU),E-01067,10.8,43100,14.4,Meets,2016-01-18,2025-02-02,
E-02848,Engineering,Technical,L3,Female,35-44,Warsaw,E-01101,0.9,0,10.5,Meets,2026-05-21,,
E-02849,Data,Technical,L3,Female,35-44,Berlin,E-01103,2.4,57700,9.8,Meets,2024-11-15,,
E-02850,Sales,Commercial,L3,Female,25-34,Warsaw,E-01091,6.4,47000,9.7,Exceeds,2020-01-27,,Joined through the Sales acquisition.
E-02851,Marketing,Commercial,L3,Male,25-34,Berlin,E-01019,0.6,66000,11.8,Meets,2026-06-16,,Relocated to Remote (EU); package adjusted to local band.
E-02852,Marketing,Commercial,L2,Female,25-34,Berlin,E-01072,4.4,48000,4.7,Exceeds,2022-06-13,2025-07-19,Completed the internal leadership programme.
E-02853,Engineering,Technical,L3,Male,25-34,Remote (EU),E-01015,2.9,48200,16.8,Exceeds,2024-09-19,,Grade corrected during the 2019 levelling exercise.
E-02854,Legal,Corporate,L7,Female,25-34,Warsaw,E-01100,0.6,123900,16.1,Meets,2026-09-04,,
E-02855,Support,Operations,L4,Female,25-34,Berlin,E-01013,4.1,67800,16.6,Meets,2022-11-03,,Salary reviewed off-cycle after a competing offer.
E-02856,Support,Operations,L4,Female,35-44,Lisbon,E-01105,2.4,60500,8.6,Exceeds,2024-10-25,,Transferred from Data in 2025.
E-02857,Finance,Corporate,L3,Female,35-44,Podgorica,E-01119,5.5,37000,10.5,Meets,2021-02-24,,On parental leave for part of 2020.
E-02858,Engineering,Technical,L5,Male,35-44,Berlin,E-01045,4,103200,10.5,Below,2022-07-23,,Completed the internal leadership programme.
E-02859,Engineering,Technical,L1,Male,35-44,Lisbon,E-01103,4.3,30700,14.8,Outstanding,2022-01-25,,Salary reviewed off-cycle after a competing offer.
E-02860,Data,Technical,L3,Male,25-34,Podgorica,E-01045,2,39700,12,Meets,2024-10-04,,Joined through the People acquisition.
E-02861,Finance,Corporate,L4,Male,55-64,Berlin,E-01073,1.5,77800,17,Meets,2025-12-10,,Salary reviewed off-cycle after a competing offer.
E-02862,Data,Technical,L5,Female,18-24,Remote (EU),E-01032,5.1,0,15.4,Meets,2021-02-11,,Salary reviewed off-cycle after a competing offer.
E-02863,Marketing,Commercial,L1,Male,35-44,Berlin,E-01055,6,42400,11.1,Meets,2020-10-27,2026-04-09,
E-02864,Engineering,Technical,L2,Male,25-34,Podgorica,E-01001,1.7,28900,16.6,Outstanding,2025-12-04,,Relocated to Warsaw; package adjusted to local band.
E-02865,Engineering,Technical,L3,Female,55-64,Berlin,E-01026,0.5,57500,12.7,Meets,2026-05-13,,
E-02866,Marketing,Commercial,L2,Female,25-34,Lisbon,E-01026,1,40800,10.4,Meets,2025-12-23,2025-04-23,
E-02867,Sales,Commercial,L3,Male,35-44,Warsaw,E-01085,2.7,53900,10.8,Outstanding,2024-04-14,,Joined through the Legal acquisition.
E-02868,Marketing,Commercial,L3,Male,35-44,Remote (EU),E-01033,0.7,58300,7.7,Exceeds,2026-08-08,,On parental leave for part of 2019.
E-02869,Finance,Corporate,L4,Female,35-44,Lisbon,E-01004,6.3,65600,13,Meets,2020-09-05,,Grade corrected during the 2022 levelling exercise.
E-02870,Engineering,Technical,L4,Male,25-34,Remote (EU),E-01048,1.8,78600,12.7,Meets,2025-11-10,,Completed the internal leadership programme.
E-02871,Sales,Commercial,L6,Male,25-34,Berlin,E-01072,0.7,124000,7.8,Meets,2026-07-07,,On parental leave for part of 2021.
E-02872,Data,Technical,L1,Female,25-34,Berlin,E-01078,9.2,34300,16.8,Exceeds,2017-03-12,,Relocated to Podgorica; package adjusted to local band.
E-02873,Engineering,Technical,L3,Female,35-44,Berlin,E-01059,6.3,61100,10.2,Exceeds,2020-06-02,,Relocated to Podgorica; package adjusted to local band.
E-02874,Support,Operations,L3,Male,45-54,Warsaw,E-01015,4.5,47200,15.1,Meets,2022-10-12,,Transferred from Support in 2022.
E-02875,Data,Technical,L3,Male,35-44,Berlin,E-01044,2.5,69400,13.2,Meets,2024-12-24,,
E-02876,Support,Operations,L2,Female,35-44,Remote (EU),E-01108,0.7,39900,12.4,Meets,2026-10-01,,Grade corrected during the 2021 levelling exercise.
E-02877,Legal,Corporate,L6,Male,25-34,Remote (EU),E-01040,2.6,120000,8.3,Meets,2024-05-12,,Relocated to Lisbon; package adjusted to local band.
E-02878,Sales,Commercial,L4,Male,55-64,Remote (EU),E-01117,0.1,73400,13.7,Meets,2026-07-21,,
E-02879,Engineering,Technical,L3,Male,25-34,Berlin,E-01053,1.4,64400,19.4,Outstanding,2025-06-26,,Salary reviewed off-cycle after a competing offer.
E-02880,Support,Operations,L5,Female,35-44,Remote (EU),E-01110,0.6,77300,4.4,Meets,2026-10-23,,Relocated to Lisbon; package adjusted to local band.
E-02881,Engineering,Technical,L1,Female,45-54,Lisbon,E-01045,1.6,22300,16.6,Meets,2025-01-21,,Transferred from Engineering in 2022.
E-02882,Engineering,Technical,L2,Female,35-44,Berlin,E-01008,5.2,45600,15.4,Meets,2021-03-12,,On parental leave for part of 2022.
E-02883,Marketing,Commercial,L3,Male,25-34,Berlin,E-01046,1,62600,13.6,Meets,2025-12-19,2025-05-20,Relocated to Lisbon; package adjusted to local band.
E-02884,Sales,Commercial,L3,Female,45-54,Berlin,E-01015,2.3,62200,10.9,Meets,2024-03-28,,
E-02885,Support,Operations,L2,Female,55-64,Berlin,E-01041,0.3,45300,16.2,Exceeds,2026-08-16,,On parental leave for part of 2022.
E-02886,Marketing,Commercial,L4,Male,25-34,Podgorica,E-01104,2,44300,5.9,Below,2024-07-15,,Grade corrected during the 2022 levelling exercise.
E-02887,Support,Operations,L5,Female,25-34,Berlin,E-01100,0.3,82700,16.1,Below,2026-01-19,,On parental leave for part of 2022.
E-02888,Support,Operations,L3,Female,45-54,Podgorica,E-01018,1.7,31500,19.9,Meets,2025-03-19,,
E-02889,Sales,Commercial,L4,Male,45-54,Berlin,E-01072,3.4,78800,10.6,Below,2023-12-22,2025-06-14,Grade corrected during the 2023 levelling exercise.
E-02890,Sales,Commercial,L4,Male,25-34,Berlin,E-01026,0.5,82500,14.4,Meets,2026-10-23,2025-05-15,
E-02891,Support,Operations,L4,Female,35-44,Remote (EU),E-01030,1.9,67700,3.4,Meets,2025-02-07,,
E-02892,Finance,Corporate,L2,Female,35-44,Berlin,E-01098,1,46800,9.6,Meets,2025-04-24,,
E-02893,People,Corporate,L3,Male,45-54,Remote (EU),E-01078,4.6,63700,8.5,Meets,2022-03-12,,
E-02894,Legal,Corporate,L1,Female,25-34,Warsaw,E-01007,0.4,23600,7,Meets,2026-04-13,,On parental leave for part of 2021.
E-02895,Sales,Commercial,L4,Female,35-44,Berlin,E-01096,3.3,79700,8.5,Meets,2023-02-11,,Joined through the Finance acquisition.
E-02896,Sales,Commercial,L2,Male,35-44,Remote (EU),E-01082,1.3,42700,15.1,Meets,2025-12-27,2026-02-14,
E-02897,Engineering,Technical,L3,Female,35-44,Warsaw,E-01023,2.3,40100,5.1,Exceeds,2024-05-04,,Completed the internal leadership programme.
E-02898,Support,Operations,L5,Male,25-34,Berlin,E-01063,0.4,83100,4.2,Meets,2026-03-08,,Grade corrected during the 2023 levelling exercise.
E-02899,Engineering,Technical,L3,Female,25-34,Lisbon,E-01019,8.7,49200,4.4,Outstanding,2018-10-04,,
E-02900,Data,Technical,L4,Female,45-54,Remote (EU),E-01113,5.5,70300,9.4,Meets,2021-10-17,,Joined through the Support acquisition.
E-02901,Sales,Commercial,L7,Female,35-44,Lisbon,E-01019,0,0,11.6,Below,2026-01-28,,Relocated to Warsaw; package adjusted to local band.
E-02902,Data,Technical,L7,Male,35-44,Berlin,E-01088,5,166500,8.9,Exceeds,2021-05-05,2025-03-16,
E-02903,Data,Technical,L3,Male,45-54,Podgorica,E-01035,4.8,43100,12.6,Exceeds,2022-08-09,,
E-02904,People,Corporate,L5,Male,18-24,Remote (EU),E-01078,3.8,91000,19.8,Below,2023-08-18,,On parental leave for part of 2022.
E-02905,Legal,Corporate,L4,Female,25-34,Lisbon,E-01113,4.4,53600,17.3,Below,2022-12-16,,
E-02906,Sales,Commercial,L3,Male,35-44,Berlin,E-01053,1.6,55600,12,Meets,2025-03-12,,Salary reviewed off-cycle after a competing offer.
E-02907,Engineering,Technical,L3,Female,25-34,Remote (EU),E-01013,6.1,58900,12.5,Meets,2020-07-04,,On parental leave for part of 2023.
E-02908,Data,Technical,L3,Female,55-64,Remote (EU),E-01007,0.3,53200,11,Exceeds,2026-08-16,,Transferred from People in 2019.
E-02909,Engineering,Technical,L3,Male,35-44,Remote (EU),E-01039,0.2,52000,15.8,Exceeds,2026-09-22,2026-10-06,Completed the internal leadership programme.
E-02910,Engineering,Technical,L5,Male,25-34,Berlin,E-01016,4.3,113900,8.9,Meets,2022-12-01,,Relocated to Lisbon; package adjusted to local band.
E-02911,Support,Operations,L6,Male,35-44,Remote (EU),E-01001,4,108200,3.7,Meets,2022-04-23,,Transferred from Marketing in 2019.
E-02912,Engineering,Technical,L3,Female,25-34,Lisbon,E-01072,0.4,44400,14.3,Exceeds,2026-05-26,,Salary reviewed off-cycle after a competing offer.
E-02913,Sales,Commercial,L2,Male,25-34,Remote (EU),E-01039,1.8,47300,14.9,Meets,2025-01-11,,Transferred from Legal in 2021.
E-02914,Finance,Corporate,L3,Male,25-34,Berlin,E-01111,5.9,64900,11.6,Exceeds,2021-09-28,,Joined through the Data acquisition.
E-02915,Engineering,Technical,L6,Male,45-54,Podgorica,E-01021,1.1,67100,16.7,Meets,2025-04-01,,
E-02916,Engineering,Technical,L7,Male,35-44,Remote (EU),E-01039,1.7,144700,11.6,Exceeds,2025-02-22,2026-07-18,Joined through the Legal acquisition.
E-02917,Finance,Corporate,L5,Female,18-24,Lisbon,E-01058,3.4,69100,3.5,Outstanding,2023-02-05,2025-12-14,Relocated to Berlin; package adjusted to local band.
E-02918,Support,Operations,L5,Male,25-34,Warsaw,E-01057,2.5,68100,6.3,Exceeds,2024-03-25,,
E-02919,Engineering,Technical,L2,Female,35-44,Podgorica,E-01112,6.1,27400,10.3,Exceeds,2020-05-20,,Transferred from Sales in 2019.
E-02920,Data,Technical,L1,Female,35-44,Remote (EU),E-01006,1.6,32500,13.5,Outstanding,2025-12-13,,Grade corrected during the 2020 levelling exercise.
E-02921,Sales,Commercial,L7,Female,45-54,Berlin,E-01017,0.2,147600,19.1,Exceeds,2026-11-24,,
E-02922,Legal,Corporate,L7,Male,35-44,Remote (EU),E-01072,8,169700,10.2,Below,2018-11-12,,Joined through the Engineering acquisition.
E-02923,Finance,Corporate,L5,Male,35-44,Berlin,E-01110,1,115400,11.4,Below,2025-04-02,2025-02-19,Completed the internal leadership programme.
E-02924,Engineering,Technical,L3,Male,25-34,Berlin,E-01043,0.4,64800,18.8,Outstanding,2026-03-18,,
E-02925,Sales,Commercial,L4,Male,35-44,Berlin,E-01010,0.2,74900,9.7,Meets,2026-10-20,,Completed the internal leadership programme.
E-02926,Sales,Commercial,L4,Male,25-34,Berlin,E-01026,2.5,74300,15.4,Below,2024-07-18,,Salary reviewed off-cycle after a competing offer.
E-02927,Marketing,Commercial,L2,Female,35-44,Berlin,E-01017,5.2,41700,6,Meets,2021-03-18,,Relocated to Warsaw; package adjusted to local band.
E-02928,Legal,Corporate,L5,Male,35-44,Lisbon,E-01051,1.1,88300,8.5,Meets,2025-04-04,,Joined through the Legal acquisition.
E-02929,Finance,Corporate,L4,Male,18-24,Warsaw,E-01080,1.4,66600,7.1,Meets,2025-03-20,,Relocated to Warsaw; package adjusted to local band.
E-02930,Engineering,Technical,L3,Male,35-44,Berlin,E-01076,6.9,63500,4.1,Below,2020-08-02,,
E-02931,Sales,Commercial,L3,Female,35-44,Lisbon,E-01101,1.8,49300,5.9,Meets,2025-07-18,,
E-02932,Sales,Commercial,L2,Female,25-34,Remote (EU),E-01025,6.3,41500,3.2,Meets,2020-11-17,,On parental leave for part of 2025.
E-02933,Marketing,Commercial,L3,Male,25-34,Warsaw,E-01052,2.1,48400,19,Exceeds,2024-04-23,,
E-02934,Marketing,Commercial,L4,Male,45-54,Berlin,E-01051,0.5,84400,5.7,Meets,2026-06-25,2025-12-20,Joined through the Marketing acquisition.
E-02935,Engineering,Technical,L3,Male,35-44,Warsaw,E-01116,2.1,51400,12.3,Outstanding,2024-09-01,,
E-02936,Sales,Commercial,L4,Male,35-44,Berlin,E-01090,1.1,79900,12.9,Outstanding,2025-09-03,,Transferred from Sales in 2021.
E-02937,Sales,Commercial,L6,Male,25-34,Podgorica,E-01063,9.7,78200,7.7,Exceeds,2017-12-21,,Joined through the Support acquisition.
E-02938,Engineering,Technical,L2,Male,25-34,Remote (EU),E-01081,1.5,41600,8.8,Exceeds,2025-04-22,,
E-02939,Finance,Corporate,L2,Female,55-64,Warsaw,E-01070,0.6,30000,6.9,Meets,2026-07-10,,
E-02940,Engineering,Technical,L2,Female,25-34,Podgorica,E-01107,1.9,29300,16.4,Meets,2025-10-28,,
E-02941,Engineering,Technical,L3,Male,35-44,Berlin,E-01047,4.3,64900,12.7,Meets,2022-09-20,,Joined through the Sales acquisition.
E-02942,Sales,Commercial,L5,Male,25-34,Lisbon,E-01044,1.6,76000,9.4,Outstanding,2025-11-16,,Joined through the Engineering acquisition.
E-02943,Engineering,Technical,L3,Male,45-54,Berlin,E-01058,1.9,69600,16.7,Meets,2025-10-25,,Grade corrected during the 2022 levelling exercise.
E-02944,Finance,Corporate,L2,Male,45-54,Remote (EU),E-01112,5.8,50500,8.1,Meets,2021-01-01,,Grade corrected during the 2021 levelling exercise.
E-02945,Sales,Commercial,L4,Male,25-34,Remote (EU),E-01015,3,79600,11.7,Exceeds,2023-03-05,,Salary reviewed off-cycle after a competing offer.
E-02946,Marketing,Commercial,L5,Male,25-34,Remote (EU),E-01009,4.6,92300,6,Exceeds,2022-02-28,,On parental leave for part of 2025.
E-02947,Engineering,Technical,L3,Male,35-44,Lisbon,E-01016,1.1,48800,16.6,Exceeds,2025-03-24,,Salary reviewed off-cycle after a competing offer.
E-02948,Sales,Commercial,L2,Female,25-34,Berlin,E-01003,0.1,46200,19.8,Meets,2026-06-16,,
E-02949,Data,Technical,L5,Male,35-44,Berlin,E-01063,1.1,82300,10.3,Below,2025-09-22,,
E-02950,Marketing,Commercial,L4,Male,25-34,Lisbon,E-01049,4.8,56900,17.1,Meets,2022-02-06,,Grade corrected during the 2019 levelling exercise.
E-02951,Engineering,Technical,L4,Male,18-24,Berlin,E-01097,0.8,72800,19.2,Meets,2026-06-06,,Grade corrected during the 2022 levelling exercise.
E-02952,Sales,Commercial,L4,Female,35-44,Remote (EU),E-01081,1.1,60800,13.3,Meets,2025-05-20,,
E-02953,Engineering,Technical,L1,Male,25-34,Lisbon,E-01061,1,29200,6.4,Meets,2025-03-21,,Salary reviewed off-cycle after a competing offer.
E-02954,People,Corporate,L5,Female,35-44,Warsaw,E-01093,4.9,77900,7.5,Meets,2022-09-24,,Transferred from People in 2023.
E-02955,Engineering,Technical,L2,Female,25-34,Berlin,E-01016,0.6,45800,18.4,Meets,2026-04-11,,
E-02956,Finance,Corporate,L1,Female,45-54,Remote (EU),E-01027,2.9,33000,17.2,Exceeds,2024-10-12,,
E-02957,Marketing,Commercial,L4,Male,35-44,Warsaw,E-01087,3.6,60600,13.8,Outstanding,2023-04-07,,
E-02958,People,Corporate,L3,Female,25-34,Podgorica,E-01019,3.1,35900,5.5,Meets,2023-05-24,,Relocated to Berlin; package adjusted to local band.
E-02959,Engineering,Technical,L3,Male,45-54,Remote (EU),E-01115,4.5,58300,12.4,Exceeds,2022-06-11,,Completed the internal leadership programme.
E-02960,Support,Operations,L4,Male,18-24,Berlin,E-01007,1.3,80300,17.7,Meets,2025-07-05,,
E-02961,Finance,Corporate,L3,Female,18-24,Berlin,E-01079,6.1,61700,9.6,Meets,2020-07-10,,Salary reviewed off-cycle after a competing offer.
E-02962,Marketing,Commercial,L3,Female,25-34,Remote (EU),E-01051,3.3,47900,14.9,Meets,2023-09-08,,Transferred from Legal in 2022.
E-02963,Sales,Commercial,L2,Male,25-34,Berlin,E-01109,4.7,47600,10.2,Meets,2022-07-26,,Transferred from Support in 2020.
E-02964,Engineering,Technical,L2,Female,45-54,Berlin,E-01055,1.1,50100,12,Meets,2025-01-07,,
E-02965,Sales,Commercial,L5,Male,25-34,Lisbon,E-01022,6.9,89100,15.5,Exceeds,2020-05-04,,Joined through the Engineering acquisition.
E-02966,Engineering,Technical,L6,Male,45-54,Berlin,E-01096,0.5,125400,7.9,Meets,2026-07-16,,
E-02967,Data,Technical,L7,Male,35-44,Podgorica,E-01119,1.2,103600,4.4,Outstanding,2025-10-21,,Salary reviewed off-cycle after a competing offer.
E-02968,Engineering,Technical,L2,Female,45-54,Berlin,E-01021,6.7,46700,6.8,Meets,2020-01-02,,Relocated to Warsaw; package adjusted to local band.
E-02969,Data,Technical,L4,Male,45-54,Warsaw,E-01009,2.4,48400,18,Meets,2024-07-14,,Grade corrected during the 2025 levelling exercise.
E-02970,Support,Operations,L4,Male,35-44,Warsaw,E-01107,2.5,56800,3.4,Outstanding,2024-10-25,,On parental leave for part of 2025.
E-02971,Engineering,Technical,L4,Male,25-34,Remote (EU),E-01092,0.7,74800,6.4,Meets,2026-02-01,2025-04-25,Salary reviewed off-cycle after a competing offer.
E-02972,Data,Technical,L5,Male,35-44,Berlin,E-01022,1.3,95000,5.3,Meets,2025-01-02,,Relocated to Remote (EU); package adjusted to local band.
E-02973,Engineering,Technical,L5,Female,25-34,Lisbon,E-01044,3.6,74800,6.7,Exceeds,2023-01-17,2025-02-22,Completed the internal leadership programme.
E-02974,Sales,Commercial,L6,Female,45-54,Berlin,E-01052,4.9,114900,13,Meets,2022-02-21,,
E-02975,Engineering,Technical,L4,Male,25-34,Lisbon,E-01009,1.3,66200,8.7,Meets,2025-11-12,,Salary reviewed off-cycle after a competing offer.
E-02976,Sales,Commercial,L1,Female,35-44,Lisbon,E-01044,0.6,27700,6.2,Meets,2026-07-13,,On parental leave for part of 2019.
